dataset,site,n_site,panel,base_rate,n_panels,pooled_on_site,within_site,values_on_site
cand_eicu_regime,45,599,8,0.11018363939899833,30,1.0,0.9741173460685657,0.5437062937062936
cand_eicu_regime,46,1124,8,0.11921708185053381,30,1.0,1.0,0.4887758178802955
cand_eicu_regime,49,1878,8,0.07561235356762513,30,1.0,1.0,0.5317469332121763
cand_eicu_regime,58,880,8,0.1431818181818182,30,1.0,0.9993368700265253,0.531072375899962
cand_eicu_regime,60,644,8,0.03260869565217391,30,1.0,0.7568600473897424,0.5499503172055339
cand_eicu_regime,61,629,8,0.06995230524642289,30,1.0,0.9666860916860917,0.602020202020202
cand_eicu_regime,68,1160,8,0.24741379310344827,30,1.0,1.0,0.4800898819002918
cand_eicu_regime,72,552,8,0.09782608695652174,30,1.0,0.8412910902870742,0.4722780008924587
cand_eicu_regime,81,649,8,0.046224961479198766,30,1.0,0.841518578352181,0.4934571890145396
cand_eicu_regime,83,547,8,0.051188299817184646,30,1.0,0.969309110927608,0.5131778144783925
cand_eicu_regime,86,623,8,0.13804173354735153,30,1.0,0.9444697068121778,0.5007145641158893
cand_eicu_regime,87,575,8,0.19478260869565217,30,1.0,0.9944558006788029,0.49370371798827517
cand_eicu_regime,88,673,8,0.03566121842496285,30,0.9999999999999999,0.9038263995891116,0.6181625577812018
cand_eicu_regime,89,665,8,0.28721804511278193,30,1.0,1.0,0.49774118010913027
cand_eicu_regime,90,1593,8,0.02573760200878845,30,1.0,0.8156666457128489,0.49629117425194863
cand_eicu_regime,94,1239,8,0.03066989507667474,30,1.0,0.9758972785836364,0.3917678250580657
cand_eicu_regime,96,759,8,0.14624505928853754,30,0.9998748748748749,0.9327660994327662,0.5033992325658992
cand_eicu_regime,98,1228,8,0.07654723127035831,30,1.0,1.0,0.565818604825697
cand_eicu_regime,POOLED,47701,9,0.17129619924110606,30,0.9724523925925241,nan,0.5125325762757066
cand_eicu_regime,3,2230,9,0.07219730941704036,30,1.0,1.0,0.5053886265456653
cand_eicu_regime,6,619,9,0.531502423263328,30,0.9999999999999999,1.0,0.5105911330049261
cand_eicu_regime,7,1066,9,0.3067542213883677,30,1.0,0.9966542935531526,0.47264879806995985
cand_eicu_regime,10,499,9,0.593186372745491,30,0.5592297962987618,0.5650795499933431,0.5157102915723606
cand_eicu_regime,14,569,9,0.29173989455184535,30,0.8617223235373255,0.8343448234625849,0.5291936978683967
cand_eicu_regime,19,942,9,0.29723991507430997,30,0.7773683642641347,0.8617447129909366,0.5365801683211048
cand_eicu_regime,21,765,9,0.29411764705882354,30,0.8713086419753086,0.8107901234567901,0.4695679012345679
cand_eicu_regime,24,551,9,0.09437386569872959,30,1.0,0.9367003237243718,0.4676661014336364
cand_eicu_regime,26,758,9,0.09234828496042216,30,1.0,0.8573816445182725,0.5141507475083056
cand_eicu_regime,28,631,9,0.12361331220285261,30,1.0,0.9976005007650577,0.47940140028747624
cand_eicu_regime,30,926,9,0.03455723542116631,30,0.9907718120805369,0.9547504194630873,0.47013073266219235
cand_eicu_regime,34,1127,9,0.5927240461401952,30,1.0,1.0,0.4840580277353789
cand_eicu_regime,42,1296,9,0.16203703703703703,30,0.9979172147680435,0.9976190476190476,0.5023064105937034
cand_eicu_regime,45,599,9,0.11018363939899833,30,1.0,0.9730086986184547,0.5241486156120303
cand_eicu_regime,46,1124,9,0.1201067615658363,30,0.9965546942291128,0.9962962962962962,0.47585664532075045
cand_eicu_regime,49,1878,9,0.07561235356762513,30,0.9999999999999999,0.9999999999999999,0.5224532679950672
cand_eicu_regime,58,880,9,0.1431818181818182,30,1.0,0.9993368700265253,0.5397930613447854
cand_eicu_regime,60,644,9,0.03260869565217391,30,1.0,0.7568600473897424,0.5593518306198885
cand_eicu_regime,61,629,9,0.06995230524642289,30,1.0,0.9666860916860917,0.6021950271950272
cand_eicu_regime,68,1160,9,0.24741379310344827,30,1.0,1.0,0.5015186528890325
cand_eicu_regime,72,552,9,0.09782608695652174,30,1.0,0.835713223263424,0.4232857355347315
cand_eicu_regime,81,649,9,0.046224961479198766,30,0.9999999999999999,0.8393645665051158,0.46141626278944536
cand_eicu_regime,83,547,9,0.05301645338208409,30,0.9994008787112235,0.9701105045932632,0.545766209559313
cand_eicu_regime,86,623,9,0.13804173354735153,30,1.0,0.9481074877657962,0.5048503746048244
cand_eicu_regime,87,575,9,0.19478260869565217,30,1.0,0.9944558006788029,0.4788934742363468
cand_eicu_regime,88,673,9,0.03566121842496285,30,1.0,0.9095724191063175,0.5683423215202876
cand_eicu_regime,89,665,9,0.28721804511278193,30,1.0,1.0,0.4998232708153843
cand_eicu_regime,90,1593,9,0.02573760200878845,30,1.0,0.8302976489816445,0.5095627985919035
cand_eicu_regime,94,1239,9,0.28087167070217917,30,0.5898883470722551,0.642625166092599,0.5141356089631952
cand_eicu_regime,96,759,9,0.14756258234519104,30,0.9944938176197837,0.9344916096268493,0.5238187237800839
cand_eicu_regime,98,1228,9,0.07654723127035831,30,1.0,1.0,0.5763865435851252
cand_eicu_regime,POOLED,47701,10,0.2662417978658728,30,0.9197105695742775,nan,0.4980525157098999
cand_eicu_regime,3,2230,10,0.16457399103139014,30,0.9988504082805705,0.9997425850602806,0.5009214284774053
cand_eicu_regime,10,499,10,0.02404809619238477,30,1.0,0.8747433264887063,0.5836755646817249
cand_eicu_regime,14,569,10,0.040421792618629174,30,1.0,0.9758321388756171,0.4221213569039656
cand_eicu_regime,19,942,10,0.044585987261146494,30,0.9905291005291005,0.9673677248677248,0.45597883597883593
cand_eicu_regime,21,765,10,0.05620915032679739,30,0.9963924499130322,0.9723635895123365,0.5473329897571346
cand_eicu_regime,24,551,10,0.06352087114337568,30,1.0,0.9598006644518272,0.49529346622369874
cand_eicu_regime,26,758,10,0.05408970976253298,30,1.0,0.7792461815831547,0.4712385617580025
cand_eicu_regime,28,631,10,0.10618066561014262,30,1.0,0.9772943791679898,0.49183603260294273
cand_eicu_regime,30,926,10,0.8736501079913607,30,0.5330945664691029,0.9238217489144558,0.4813635067034326
cand_eicu_regime,45,599,10,0.0651085141903172,30,0.9904075091575092,0.9243818681318682,0.48436355311355306
cand_eicu_regime,46,1124,10,0.07473309608540925,30,0.9477564102564102,0.9119219322344323,0.4372138278388278
cand_eicu_regime,49,1878,10,0.06336528221512247,30,1.0,1.0,0.4927049842108532
cand_eicu_regime,60,644,10,0.024844720496894408,30,0.9421277866242038,0.7318371815286624,0.4122213375796179
cand_eicu_regime,61,629,10,0.5993640699523053,30,0.6399783167024546,0.7071596985390091,0.5359826954654541
cand_eicu_regime,68,1160,10,0.10948275862068965,30,0.9617085013453667,0.9965660754167588,0.48115343278121214
cand_eicu_regime,72,552,10,0.034420289855072464,30,1.0,0.8744445541621407,0.3661992692801422
cand_eicu_regime,81,649,10,0.04160246533127889,30,0.9631415981898296,0.9328629272359176,0.4968738835298321
cand_eicu_regime,83,547,10,0.05850091407678245,30,0.9860133495145631,0.8153519417475728,0.4576759708737864
cand_eicu_regime,86,623,10,0.22953451043338685,30,0.8112106643356642,0.8226107226107225,0.5506628787878788
cand_eicu_regime,87,575,10,0.19652173913043477,30,0.8695073363214957,0.8938053097345132,0.5062828027429797
cand_eicu_regime,88,673,10,0.02823179791976226,30,1.0,0.9107114115564139,0.6389023016256237
cand_eicu_regime,89,665,10,0.4631578947368421,30,0.6734011786532795,0.9648222925533849,0.525528393175452
cand_eicu_regime,90,1593,10,0.015693659761456372,30,0.983265306122449,0.7906760204081632,0.4049489795918367
cand_eicu_regime,94,1239,10,0.021791767554479417,30,1.0,0.9185001833516685,0.6059467057816892
cand_eicu_regime,96,759,10,0.06324110671936758,30,0.9893342709798406,0.9354342475386779,0.53532290201594
cand_eicu_regime,98,1228,10,0.07654723127035831,30,0.9998029944838456,0.9421225937183384,0.4976828398814214
cand_eicu_regime,POOLED,47701,11,0.18351816523762604,30,0.9989979176460486,nan,0.5084013517863702
cand_eicu_regime,3,2230,11,0.07219730941704036,30,1.0,1.0,0.5440141215037722
cand_eicu_regime,6,619,11,0.531502423263328,30,1.0,1.0,0.5005240540823813
cand_eicu_regime,7,1066,11,0.3067542213883677,30,1.0,0.9954128440366973,0.4935961895776175
cand_eicu_regime,10,499,11,0.026052104208416832,30,1.0,0.8376068376068375,0.5318138651471985
cand_eicu_regime,14,569,11,0.07205623901581722,30,1.0,0.99484940872136,0.5090308573540281
cand_eicu_regime,19,942,11,0.06157112526539278,30,1.0,1.0,0.5117413012950538
cand_eicu_regime,21,765,11,0.08366013071895424,30,1.0,0.9955086483594864,0.48600213980028534
cand_eicu_regime,24,551,11,0.09437386569872959,30,1.0,0.9367003237243718,0.5090180360721444
cand_eicu_regime,26,758,11,0.09234828496042216,30,1.0,0.851702657807309,0.5017857142857143
cand_eicu_regime,28,631,11,0.12361331220285261,30,1.0,0.9976005007650577,0.46268604812908604
cand_eicu_regime,30,926,11,0.03347732181425486,30,1.0,0.95619030455938,0.35408181654352133
cand_eicu_regime,45,599,11,0.11018363939899833,30,1.0,0.9741173460685657,0.5228694070157485
cand_eicu_regime,46,1124,11,0.11921708185053381,30,1.0,1.0,0.49596336499321564
cand_eicu_regime,49,1878,11,0.07561235356762513,30,0.9999999999999999,1.0,0.5221693061595379
cand_eicu_regime,58,880,11,0.1431818181818182,30,1.0,0.9993368700265253,0.5326302050439982
cand_eicu_regime,60,644,11,0.03260869565217391,30,1.0,0.7568600473897424,0.44683940992127186
cand_eicu_regime,61,629,11,0.06995230524642289,30,1.0,0.9666860916860917,0.630924630924631
cand_eicu_regime,68,1160,11,0.24741379310344827,30,1.0,1.0,0.4875374674218024
cand_eicu_regime,72,552,11,0.09782608695652174,30,1.0,0.8412910902870742,0.468894094898111
cand_eicu_regime,81,649,11,0.046224961479198766,30,1.0,0.841518578352181,0.4935648896068929
cand_eicu_regime,83,547,11,0.051188299817184646,30,1.0,0.969309110927608,0.4942884668318195
cand_eicu_regime,86,623,11,0.13804173354735153,30,1.0,0.9444697068121778,0.5145078168983588
cand_eicu_regime,87,575,11,0.19478260869565217,30,1.0,0.9944558006788029,0.48868019129898177
cand_eicu_regime,88,673,11,0.03566121842496285,30,1.0,0.9038263995891116,0.5558230611196713
cand_eicu_regime,89,665,11,0.28721804511278193,30,0.9999999999999999,1.0,0.492814854087967
cand_eicu_regime,90,1593,11,0.02573760200878845,30,1.0,0.8156666457128489,0.48459108624591396
cand_eicu_regime,94,1239,11,0.03066989507667474,30,1.0,0.9758972785836364,0.43349840045576055
cand_eicu_regime,98,1228,11,0.07654723127035831,30,1.0,1.0,0.5444997936132688
cand_eicu_regime,POOLED,47701,12,0.6111402276681831,30,0.9946382649740305,nan,0.536407856251212
cand_eicu_regime,3,2230,12,0.5829596412556054,30,0.9940277088502895,0.9947708850289494,0.5475570719602978
cand_eicu_regime,6,619,12,0.7738287560581584,30,0.9174172382940652,0.8973158365642708,0.5790262451535938
cand_eicu_regime,7,1066,12,0.49624765478424016,30,0.895750388104466,0.9189556909667587,0.548146075128576
cand_eicu_regime,10,499,12,0.41082164328657317,30,1.0,1.0,0.5567529450804712
cand_eicu_regime,14,569,12,0.39718804920913886,30,1.0,1.0,0.5324311772749556
cand_eicu_regime,19,942,12,0.49044585987261147,30,0.9993100649350649,0.9993641774891776,0.523313492063492
cand_eicu_regime,21,765,12,0.5973856209150327,30,0.9989556395464493,0.9983766233766234,0.5031828128108216
cand_eicu_regime,24,551,12,0.6279491833030852,30,1.0,1.0,0.5485267164810376
cand_eicu_regime,26,758,12,0.5712401055408971,30,1.0,1.0,0.5610552496002842
cand_eicu_regime,28,631,12,0.8003169572107766,30,0.9999842841427,0.9997878359264498,0.526929121483577
cand_eicu_regime,30,926,12,0.541036717062635,30,0.9646377832570153,0.973058588704943,0.5516050252436304
cand_eicu_regime,34,1127,12,0.5403726708074534,30,0.8965929335387464,0.9058935783073714,0.530778667478175
cand_eicu_regime,42,1296,12,0.6388888888888888,30,0.9970219662248648,0.998242598786077,0.5303158160948016
cand_eicu_regime,45,599,12,0.5008347245409015,30,1.0,0.9949832775919732,0.5823522853957636
cand_eicu_regime,46,1124,12,0.4928825622775801,30,0.9991323073025523,0.9999239977199316,0.500734688707328
cand_eicu_regime,49,1878,12,0.6874334398296059,30,1.0,1.0,0.5414374446601224
cand_eicu_regime,58,880,12,0.6556818181818181,30,1.0,1.0,0.5192786176364603
cand_eicu_regime,60,644,12,0.6521739130434783,30,0.997858205782313,0.9979804421768709,0.5416294642857143
cand_eicu_regime,61,629,12,0.6502384737678856,30,0.9999777728384085,1.0,0.5562069348744165
cand_eicu_regime,68,1160,12,0.9310344827586207,30,1.0,0.8718981481481484,0.5307060185185185
cand_eicu_regime,72,552,12,0.6956521739130435,30,0.9991629464285714,0.9972718253968254,0.5072389632936508
cand_eicu_regime,81,649,12,0.6949152542372882,30,1.0,1.0,0.5071502161302605
cand_eicu_regime,83,547,12,0.42230347349177333,30,0.9878212504794783,1.0,0.5437215737848649
cand_eicu_regime,86,623,12,0.8298555377207063,30,1.0,0.9962592606109267,0.5759735046166198
cand_eicu_regime,87,575,12,0.6643478260869565,30,0.9971719610449503,0.9947915253777501,0.5472018012641402
cand_eicu_regime,88,673,12,0.3922734026745914,30,0.9994211676668889,0.9866127657998073,0.580527154182411
cand_eicu_regime,89,665,12,0.7082706766917293,30,0.9988618206492,0.9978768577494692,0.5134611596296539
cand_eicu_regime,90,1593,12,0.5794099183929693,30,0.9997445060720235,0.9991356866803577,0.5531928655746188
cand_eicu_regime,94,1239,12,0.5447941888619855,30,0.9998161281849225,0.9996585237719989,0.5408891515629104
cand_eicu_regime,96,759,12,0.42424242424242425,30,1.0,1.0,0.5202645081512856
cand_eicu_regime,98,1228,12,0.5659609120521173,30,0.9994789909160852,0.9999919014132035,0.5451172270438809
cand_eicu_regime,POOLED,47701,13,0.5757740927863148,30,0.950487529511135,nan,0.5376565610090033
cand_eicu_regime,3,2230,13,0.589237668161435,30,0.9874209055319602,0.9884403268794907,0.5443257196599603
cand_eicu_regime,6,619,13,0.43134087237479807,30,0.6576704545454545,0.6313255447735785,0.5131086142322098
cand_eicu_regime,7,1066,13,0.3142589118198874,30,0.7657594381035997,0.7483124732017069,0.5459889335810687
cand_eicu_regime,10,499,13,0.41082164328657317,30,0.9999668159946906,1.0,0.5644516343122615
cand_eicu_regime,14,569,13,0.07381370826010544,30,0.7062889671997832,0.6101246950393061,0.5657585614891119
cand_eicu_regime,19,942,13,0.11040339702760085,30,0.6689462089223426,0.6142371947861208,0.5776516890031208
cand_eicu_regime,21,765,13,0.07320261437908497,30,0.7303924037880314,0.7497481362079387,0.5701566592786621
cand_eicu_regime,24,551,13,0.6733212341197822,30,0.9868748128182088,0.984681042228212,0.5277628032345013
cand_eicu_regime,26,758,13,0.6055408970976254,30,0.9702822042975495,0.9657354580628237,0.5641608557209581
cand_eicu_regime,28,631,13,0.7923930269413629,30,0.9363664122137405,0.9694656488549619,0.495763358778626
cand_eicu_regime,30,926,13,0.67170626349892,30,0.9298316127940429,0.9590746107632424,0.5479062658656287
cand_eicu_regime,34,1127,13,0.01774622892635315,30,0.781029810298103,0.8679313459801264,0.6291779584462512
cand_eicu_regime,42,1296,13,0.654320987654321,30,0.9918110891172507,0.9909213906671158,0.5247128221866577
cand_eicu_regime,45,599,13,0.5058430717863105,30,0.9946313888145571,0.9942522968513068,0.5576554277049327
cand_eicu_regime,46,1124,13,0.5044483985765125,30,0.9903520687482387,0.9924561220192578,0.5149595179517381
cand_eicu_regime,49,1878,13,0.7939297124600639,30,0.9467788644008756,0.949371508985004,0.5392813383314529
cand_eicu_regime,58,880,13,0.7022727272727273,30,0.9839083228340619,0.9807894216754367,0.5189419205019887
cand_eicu_regime,60,644,13,0.8183229813664596,30,0.9187223276407336,0.9189412737799835,0.5027003357174136
cand_eicu_regime,61,629,13,0.8012718600953895,30,0.8749682539682541,0.9552539682539682,0.5737142857142857
cand_eicu_regime,68,1160,13,0.5793103448275863,30,0.9958711455893833,0.9952765173692428,0.5488144028103045
cand_eicu_regime,72,552,13,0.769927536231884,30,0.962982862436313,0.9527836961556275,0.49338582677165355
cand_eicu_regime,81,649,13,0.7473035439137135,30,0.9917714357555946,0.9915891375408599,0.5175760623585618
cand_eicu_regime,83,547,13,0.4753199268738574,30,0.9935674082015545,0.9882270168855534,0.5477217904047171
cand_eicu_regime,86,623,13,0.8330658105939005,30,0.9969523491922335,0.9989069215947829,0.5630465392026085
cand_eicu_regime,87,575,13,0.662608695652174,30,0.9951971209784345,0.9935330248667372,0.5257731958762887
cand_eicu_regime,88,673,13,0.39821693907875183,30,0.9966832504145937,0.9930302192740004,0.5918417173392297
cand_eicu_regime,89,665,13,0.7127819548872181,30,0.9978129763403805,0.9992544237524025,0.49439437117547
cand_eicu_regime,90,1593,13,0.6547394852479598,30,0.9810032249629566,0.9843345245358668,0.5545524274383333
cand_eicu_regime,94,1239,13,0.6198547215496368,30,0.9813022492038217,0.9842049827494691,0.535463110403397
cand_eicu_regime,96,759,13,0.45849802371541504,30,0.9735925832704087,0.9734597421483904,0.5160108510221774
cand_eicu_regime,98,1228,13,0.5708469055374593,30,0.9925425050145225,0.9975895102415362,0.543243996784209
cand_eicu_regime,POOLED,47701,14,0.3985031760340454,30,0.900379903619289,nan,0.5096176725360019
cand_eicu_regime,10,499,14,0.04609218436873747,30,0.8252192181220314,0.6203872853489222,0.512879064669346
cand_eicu_regime,14,569,14,0.11423550087873462,30,0.8449786324786326,0.8383699633699633,0.48443223443223443
cand_eicu_regime,19,942,14,0.12314225053078556,30,0.7736129665191618,0.7786016949152542,0.5549595057192953
cand_eicu_regime,21,765,14,0.12287581699346405,30,0.8586184481719885,0.8630973142657831,0.4952357548276627
cand_eicu_regime,24,551,14,0.09618874773139746,30,0.9948094263847844,0.9249640069712813,0.4668485261801924
cand_eicu_regime,26,758,14,0.11477572559366754,30,0.9264350686057865,0.7616698357229731,0.5570173184644638
cand_eicu_regime,28,631,14,0.1473851030110935,30,0.9020066354878683,0.8132969580685133,0.5075848423072311
cand_eicu_regime,30,926,14,0.03995680345572354,30,0.913279421153437,0.8817073541482991,0.4384063478551668
cand_eicu_regime,34,1127,14,0.21029281277728482,30,0.9530484046840184,0.9616697482577159,0.5227776987626228
cand_eicu_regime,45,599,14,0.11352253756260434,30,0.9790074221779107,0.9627644843248034,0.43482053838484547
cand_eicu_regime,46,1124,14,0.1307829181494662,30,0.9462014078917135,0.9497698772446543,0.5039375013055376
cand_eicu_regime,49,1878,14,0.08839190628328009,30,0.9339372677626393,0.9316201722778966,0.5413523251886049
cand_eicu_regime,60,644,14,0.03260869565217391,30,1.0,0.7568600473897424,0.45345104333868375
cand_eicu_regime,61,629,14,0.08267090620031796,30,0.923860151979736,0.8966304492734303,0.5946540461271831
cand_eicu_regime,68,1160,14,0.2646551724137931,30,0.9546379706038468,0.9706974044472279,0.5211229956734422
cand_eicu_regime,72,552,14,0.11956521739130435,30,0.8751091158498565,0.7984474373363262,0.4786600573637611
cand_eicu_regime,88,673,14,0.04011887072808321,30,0.9999426671253298,0.8974314872147687,0.5364923747276689
cand_eicu_regime,89,665,14,0.28721804511278193,30,1.0,1.0,0.5048103474937592
cand_eicu_regime,90,1593,14,0.02573760200878845,30,1.0,0.823131443298969,0.48848063867236613
cand_eicu_regime,94,1239,14,0.033091202582728005,30,0.9394112138116373,0.9666822753369437,0.49989820432428034
cand_eicu_regime,98,1228,14,0.07654723127035831,30,1.0,1.0,0.5239596232504034
cand_eicu_regime,POOLED,47701,15,0.43229701683402866,30,0.8769482485730907,nan,0.5126151192331861
cand_eicu_regime,3,2230,15,0.5286995515695068,30,0.7382145038974958,0.7690886098218991,0.5170446337709794
cand_eicu_regime,6,619,15,0.7867528271405493,30,0.8323299732437309,0.8049436873872193,0.4897797274593989
cand_eicu_regime,7,1066,15,0.573170731707317,30,0.8333375299005413,0.8400730202694195,0.5237675581374435
cand_eicu_regime,10,499,15,0.07615230460921844,30,0.9790215778056854,0.6766183354264185,0.563734444571298
cand_eicu_regime,14,569,15,0.3110720562390158,30,0.7651764095468695,0.7841216995272686,0.5345684884123141
cand_eicu_regime,19,942,15,0.40764331210191085,30,0.8671431638291518,0.8646230025388291,0.5249519302568698
cand_eicu_regime,21,765,15,0.4143790849673203,30,0.9084997465074358,0.8737008506083821,0.505759914375845
cand_eicu_regime,24,551,15,0.3103448275862069,30,0.9129732225300092,0.9036857494613727,0.4997845490920283
cand_eicu_regime,26,758,15,0.637203166226913,30,0.6683380387728214,0.711183888575193,0.5168266516092603
cand_eicu_regime,28,631,15,0.23613312202852615,30,0.8780041215294215,0.8930490963268262,0.5568868528781085
cand_eicu_regime,30,926,15,0.3304535637149028,30,0.9486822686063674,0.9515232974910395,0.5089184060721063
cand_eicu_regime,34,1127,15,0.7444543034605147,30,0.7824025791285922,0.779861524963581,0.452957389749702
cand_eicu_regime,42,1296,15,0.6466049382716049,30,0.8812440724953362,0.8843185584308657,0.5129154464257799
cand_eicu_regime,45,599,15,0.4958263772954925,30,0.7873492095346399,0.7015073472027114,0.5198173790889022
cand_eicu_regime,46,1124,15,0.5364768683274022,30,0.7411900828550784,0.7535817394155264,0.5037114491521918
cand_eicu_regime,49,1878,15,0.34717784877529284,30,0.9194372441677758,0.9286922407149791,0.48834743642350303
cand_eicu_regime,58,880,15,0.5954545454545455,30,0.7954906081139035,0.7883930868856677,0.5037846298996483
cand_eicu_regime,60,644,15,0.05434782608695652,30,1.0,0.7289936664320901,0.6009617640159511
cand_eicu_regime,61,629,15,0.4149443561208267,30,0.8578887639513577,0.8626051557554555,0.5087456271864068
cand_eicu_regime,68,1160,15,0.6663793103448276,30,0.7998118007293975,0.7888557952338451,0.4952248195727242
cand_eicu_regime,72,552,15,0.463768115942029,30,0.7597524282094595,0.746852565456081,0.5179806271114865
cand_eicu_regime,81,649,15,0.2696456086286595,30,0.8298734177215189,0.7999698613622663,0.4669198312236287
cand_eicu_regime,83,547,15,0.340036563071298,30,0.7326274089297947,0.6621466654752332,0.4697078009114467
cand_eicu_regime,86,623,15,0.5008025682182986,30,0.9397054579932395,0.9413286338527496,0.5611138593453707
cand_eicu_regime,87,575,15,0.5547826086956522,30,0.912139988244514,0.8161123628526645,0.5356827978056427
cand_eicu_regime,88,673,15,0.20208023774145617,30,0.9012556139774346,0.9158108774235951,0.5072776317230803
cand_eicu_regime,89,665,15,0.706766917293233,30,0.800949263502455,0.7978177850518277,0.4991489361702127
cand_eicu_regime,90,1593,15,0.03389830508474576,30,0.9750619690515727,0.9834007171564028,0.5155464106081391
cand_eicu_regime,94,1239,15,0.3018563357546408,30,0.9575360885289481,0.9661447868690303,0.5334116410621
cand_eicu_regime,96,759,15,0.2635046113306983,30,0.9622003577817532,0.9604159212880142,0.5172808586762075
cand_eicu_regime,98,1228,15,0.31921824104234525,30,0.9261058490381799,0.9158926130260716,0.5622543574846207
cand_eicu_regime,POOLED,47701,16,0.669084505565921,30,0.9681460198240528,nan,0.5328256659080102
cand_eicu_regime,3,2230,16,0.7448430493273542,30,0.9176793364574879,0.9389684152833165,0.5466364197145515
cand_eicu_regime,6,619,16,0.9289176090468497,30,0.6998814229249011,0.7411660079051383,0.5562055335968379
cand_eicu_regime,7,1066,16,0.9183864915572233,30,0.6110915430946428,0.685269979923215,0.566681929719512
cand_eicu_regime,10,499,16,0.41082164328657317,30,0.9999999999999999,1.0,0.5546706487473038
cand_eicu_regime,14,569,16,0.4024604569420035,30,0.9942910351913691,0.9963395838684819,0.5283521705625481
cand_eicu_regime,19,942,16,0.4968152866242038,30,0.9961863031483285,0.9954830682678784,0.515268311154387
cand_eicu_regime,21,765,16,0.5986928104575163,30,0.9998079740551612,0.9988691805470606,0.5066711235651394
cand_eicu_regime,24,551,16,0.6279491833030852,30,1.0,1.0,0.553771323840406
cand_eicu_regime,26,758,16,0.5712401055408971,30,1.0,1.0,0.5402167347663883
cand_eicu_regime,28,631,16,0.8240887480190174,30,0.9864691614691615,0.9922383922383922,0.5081254331254331
cand_eicu_regime,30,926,16,0.6792656587473002,30,0.9158998570763276,0.931029960441725,0.5406877465700995
cand_eicu_regime,34,1127,16,0.2440106477373558,30,0.8167712334613744,0.7999381135296628,0.5493021766965428
cand_eicu_regime,42,1296,16,0.6095679012345679,30,0.9712575674188222,0.9795316956021414,0.5375431530494821
cand_eicu_regime,45,599,16,0.5058430717863105,30,0.9962536794219962,0.995049504950495,0.5866225136027116
cand_eicu_regime,46,1124,16,0.50355871886121,30,0.992742885367985,0.9906088123915548,0.5177565003736211
cand_eicu_regime,49,1878,16,0.6986155484558041,30,0.9932809672067568,0.9943320154270447,0.5423947470481773
cand_eicu_regime,60,644,16,0.6413043478260869,30,0.985105290190036,0.9902151923943692,0.5390815802438079
cand_eicu_regime,61,629,16,0.7344992050874404,30,0.9722308629494258,0.9874342224641625,0.5151061513336963
cand_eicu_regime,68,1160,16,0.5741379310344827,30,0.9965775492091282,0.9973906092327144,0.55055561634509
cand_eicu_regime,81,649,16,0.6949152542372882,30,1.0,1.0,0.4959853524155076
cand_eicu_regime,83,547,16,0.42230347349177333,30,0.9871362814400789,1.0,0.5406529124883556
cand_eicu_regime,86,623,16,0.913322632423756,30,0.977152899824253,0.9559005402590641,0.5745459871118923
cand_eicu_regime,87,575,16,0.8452173913043478,30,0.948998936514542,0.8881953114162853,0.5737850834604892
cand_eicu_regime,88,673,16,0.39821693907875183,30,0.9962271973466005,0.9900681776303667,0.5781002395430256
cand_eicu_regime,89,665,16,0.7052631578947368,30,0.9978514860101824,0.9948979591836734,0.5094262651755799
cand_eicu_regime,90,1593,16,0.5800376647834274,30,0.9999676457075559,1.0,0.5523047580222468
cand_eicu_regime,96,759,16,0.5849802371541502,30,0.8921421421421422,0.9137244387244388,0.525918775918776
cand_eicu_regime,98,1228,16,0.5684039087947883,30,0.9896185867978591,0.997836135589555,0.5340474130940152
cand_eicu_regime,POOLED,47701,17,0.7062116098195006,30,0.9842289234583421,nan,0.5339159523732632
cand_eicu_regime,3,2230,17,0.8192825112107623,30,0.870935824773422,0.873792071233673,0.5500230211019977
cand_eicu_regime,6,619,17,0.9143780290791599,30,0.931212080805387,0.9387625841722781,0.6212914194279618
cand_eicu_regime,7,1066,17,0.7917448405253283,30,0.8434204346526621,0.862679326245677,0.5619769651167756
cand_eicu_regime,10,499,17,0.41082164328657317,30,1.0,1.0,0.5271279243404678
cand_eicu_regime,14,569,17,0.39718804920913886,30,1.0,1.0,0.5234784179158389
cand_eicu_regime,19,942,17,0.49469214437367304,30,0.9970042738125294,0.9969366501965595,0.5353581346701771
cand_eicu_regime,21,765,17,0.5986928104575163,30,0.9992887927968934,0.9989082969432315,0.5145584114475912
cand_eicu_regime,24,551,17,0.6279491833030852,30,1.0,1.0,0.5552939517834484
cand_eicu_regime,26,758,17,0.5712401055408971,30,0.9999999999999999,1.0,0.555263812400071
cand_eicu_regime,28,631,17,0.7987321711568938,30,0.9988829521309837,0.995328708911386,0.5320741157355331
cand_eicu_regime,30,926,17,0.8326133909287257,30,0.8760302916195974,0.8832726664156311,0.5739592485670055
cand_eicu_regime,42,1296,17,0.8703703703703703,30,0.9101259076325565,0.9087222433299561,0.5075618456602499
cand_eicu_regime,45,599,17,0.5008347245409015,30,1.0,1.0,0.5789018952062429
cand_eicu_regime,46,1124,17,0.5044483985765125,30,0.9834256330366444,0.9832641481354827,0.48828759510985725
cand_eicu_regime,49,1878,17,0.6874334398296059,30,1.0,1.0,0.5316652965029817
cand_eicu_regime,58,880,17,0.6556818181818181,30,1.0,1.0,0.5255761278034216
cand_eicu_regime,60,644,17,0.9006211180124224,30,0.8763469827586206,0.8562634698275862,0.583728448275862
cand_eicu_regime,61,629,17,0.6502384737678856,30,1.0,1.0,0.5532284952211602
